"shipment_facility_current_name","shipment_facility_nexthop_name","shipment_service_tier","shipment_tms_cutoff","tracking_id_merchant","bag_id","tracking_id_ekart","bag_type_ph","bag_receive_time","fact_updated_at","bag_facility_source_name","shipment_facility_source_name","shipment_cpd"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","E-72663299361710685","EGURJJH-2860133","FMPC3250162748","","2023-11-23T16:37:47.000+05:30","2023-11-23T16:37:53.000+05:30","SarsawaHub_SHP","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","F-7612772988684381","EGURJJH-2861164","FMPC3245946507","","2023-11-23T14:51:56.000+05:30","2023-11-23T14:52:08.000+05:30","KwarsiHighwayHub_ALG","Motherhub_JKS","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","H-3059755234254341","EHTHHTH-660863824","FMPC3151005585","","2023-11-23T14:45:28.000+05:30","2023-11-23T14:45:30.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-10-22T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","B-73797039377360886","EHTHHTH-660859872","FMPC3222380488","","2023-11-23T14:46:20.000+05:30","2023-11-23T14:46:28.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-16T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","18:00:00","C-70933164176069630","EGURJJH-2861164","FMPC3248791841","","2023-11-23T14:51:56.000+05:30","2023-11-23T14:52:08.000+05:30","KwarsiHighwayHub_ALG","Motherhub_JKS","2023-11-24T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","H-58487672272480769","EGURJJH-2858576","FMPC3251303859","","2023-11-23T08:55:23.000+05:30","2023-11-23T08:55:33.000+05:30","Murthal_MUR","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_STV","ECONOMY","21:00:00","B-74086668946324037","ESURSUR-663723749","FMPC3231348084","","2023-11-23T14:49:16.000+05:30","2023-11-23T14:49:26.000+05:30","AligarhHub_ALG","MotherHub_STV_BTS","2023-11-23T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-564593887","EGURJJH-2865144","FMPR0511725451","","2023-11-23T14:54:01.000+05:30","2023-11-23T14:54:07.000+05:30","KwarsiHighwayHub_ALG","KwarsiHighwayHub_ALG","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_ULB","REGULAR","16:00:00","R-564870692","Eulub_bt-886523","FMPR0512030412","","2023-11-23T13:44:46.000+05:30","2023-11-23T13:44:58.000+05:30","GhazipurHub_GIR","GhazipurHub_GIR","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_ULB","ECONOMY","16:00:00","S10364333481","Eulub_bt-894810","FMPC3244866127","","2023-11-23T14:49:41.000+05:30","2023-11-23T14:49:50.000+05:30","AligarhHub_ALG","Motherhub_ULB","2023-11-25T02:59:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","E-12249933063056098","EHTHHTH-660863822","FMPC3234022586","","2023-11-23T14:45:48.000+05:30","2023-11-23T14:45:54.000+05:30","AligarhHub_ALG","Motherhub_JAI_BTS","2023-11-20T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","REGULAR","18:00:00","G-69875701235464311","EGURJJH-2857333","FMPC3254058361","","2023-11-23T14:38:27.000+05:30","2023-11-23T14:38:32.000+05:30","HissarHub_HSS","Motherhub_JKS","2023-11-23T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ULB","ECONOMY","16:00:00","S10358529841","Eulub_bt-884722","FMPC3240984706","","2023-11-23T13:40:51.000+05:30","2023-11-23T13:40:54.000+05:30","IdentifyPlusChiraiyakotODH_AZM","Motherhub_ULB","2023-11-22T02:59:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","D-6427705411158777","EGURJJH-2863269","FMPC3253836151","","2023-11-23T14:37:21.000+05:30","2023-11-23T14:37:25.000+05:30","HissarHub_HSS","Motherhub_JKS","2023-11-23T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-564684911","EGURJJH-2853341","FMPR0511854725","","2023-11-23T16:14:36.000+05:30","2023-11-23T16:14:42.000+05:30","JansathMDH_MFN","JansathMDH_MFN","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","MotherHub_DEL","REGULAR","18:00:00","CLQR1000448807","EGURJJH-2857721","CLQR1000448807","","2023-11-23T14:51:15.000+05:30","2023-11-23T14:51:20.000+05:30","KwarsiHighwayHub_ALG","AligarhHub_ALG","2023-12-01T22:16:11.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","D-25926271032773792","EHTHHTH-660863824","FMPC3237037104","","2023-11-23T14:45:28.000+05:30","2023-11-23T14:45:30.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-20T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-565215737","EGURJJH-2857721","FMPR0512319090","","2023-11-23T14:51:15.000+05:30","2023-11-23T14:51:20.000+05:30","KwarsiHighwayHub_ALG","AligarhHub_ALG","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","S10333864271","EHTHHTH-660863824","FMPP2003611142","","2023-11-23T14:45:28.000+05:30","2023-11-23T14:45:30.000+05:30","AligarhHub_ALG","Motherhub_ULB","2023-11-18T02:59:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","B-6276967760913492","EHTHHTH-660859872","FMPC3248265615","","2023-11-23T14:46:20.000+05:30","2023-11-23T14:46:28.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","F-9591403056626648","EHTHHTH-660859872","FMPC3126826457","","2023-11-23T14:46:20.000+05:30","2023-11-23T14:46:28.000+05:30","AligarhHub_ALG","MotherHub_STV_BTS","2023-10-20T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ULB","ECONOMY","16:00:00","S10354229511","Eulub_bt-887168","FMPC3238999800","","2023-11-23T13:45:07.000+05:30","2023-11-23T13:45:25.000+05:30","SITICSBasantnagarODH_BGR","Motherhub_ULB","2023-11-20T02:59:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","C-26089260940868746","EGURJJH-2863269","FMPC3245355640","","2023-11-23T14:37:21.000+05:30","2023-11-23T14:37:25.000+05:30","HissarHub_HSS","Motherhub_JKS","2023-11-20T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","B-70235994016971189","EHTHHTH-660864846","FMPC3230953438","","2023-11-23T14:49:21.000+05:30","2023-11-23T14:49:30.000+05:30","AligarhHub_ALG","Motherhub_ABD","2023-11-21T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","F-70124740320667001","EHTHHTH-660863824","FMPC3230345007","","2023-11-23T14:45:28.000+05:30","2023-11-23T14:45:30.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-21T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","H-71985801616292122","EHTHHTH-660863822","FMPC3229960644","","2023-11-23T14:45:48.000+05:30","2023-11-23T14:45:54.000+05:30","AligarhHub_ALG","MotherHub_STV_BTS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","REGULAR","23:00:00","CLQR1000455411","EJAIBTS-1244583","CLQR1000455411","","2023-11-23T14:38:10.000+05:30","2023-11-23T14:38:13.000+05:30","HissarHub_HSS","HissarHub_HSS","2023-12-02T15:18:18.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","18:00:00","F-70777385866098544","EGURJJH-2861164","FMPP2012004349","","2023-11-23T14:51:56.000+05:30","2023-11-23T14:52:08.000+05:30","KwarsiHighwayHub_ALG","Motherhub_JKS","2023-11-20T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","1578233283","EJAIBTS-1244583","MYER1003700740","","2023-11-23T14:38:10.000+05:30","2023-11-23T14:38:13.000+05:30","HissarHub_HSS","HissarHub_HSS","2023-12-02T01:33:52.000+05:30"
"MotherHub_YKB","Murthal_MUR","REGULAR","18:00:00","B-67875456827527048","EGURJJH-2864947","FMPC3250786552","","2023-11-23T08:57:40.000+05:30","2023-11-23T08:57:40.000+05:30","Murthal_MUR","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","E-12861369372448474","EGURJJH-2829982","FMPC3247471947","","2023-11-23T14:48:10.000+05:30","2023-11-23T14:48:17.000+05:30","IdentifyplusSikandraRoaMDH_SKN","Motherhub_JKS","2023-11-23T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","E-6342667373403278","EDELSIW-1510536","FMPC3250489885","","2023-11-23T14:40:31.000+05:30","2023-11-23T14:40:34.000+05:30","AirportrdHub_HSS","Motherhub_JKS","2023-11-23T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","F-44764990751468495","EHTHHTH-660863824","FMPC3166230367","","2023-11-23T14:45:28.000+05:30","2023-11-23T14:45:30.000+05:30","AligarhHub_ALG","Motherhub_SAI_4","2023-10-27T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","C-70514965065257267","EGURJJH-2847350","FMPC3239614750","","2023-11-23T16:14:06.000+05:30","2023-11-23T16:14:10.000+05:30","JansathMDH_MFN","Motherhub_JKS","2023-11-19T02:59:59.000+05:30"
"MotherHub_YKB","Murthal_MUR","REGULAR","18:00:00","C-46994626515427057","EGURJJH-2858576","FMPC3239494880","","2023-11-23T08:55:23.000+05:30","2023-11-23T08:55:23.000+05:30","Murthal_MUR","Motherhub_JKS","2023-11-18T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","A-74285170677742809","EHTHHTH-660864847","FMPC3242550233","","2023-11-23T14:49:34.000+05:30","2023-11-23T14:49:42.000+05:30","AligarhHub_ALG","MotherHub_NAG_BTS","2023-11-26T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","D-72581115865244506","EGURJJH-2865144","FMPC3246073854","","2023-11-23T14:54:01.000+05:30","2023-11-23T14:54:07.000+05:30","KwarsiHighwayHub_ALG","Motherhub_JKS","2023-11-20T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","E-71122102554550249","EHTHHTH-660863824","FMPC3202008620","","2023-11-23T14:45:28.000+05:30","2023-11-23T14:45:30.000+05:30","AligarhHub_ALG","MotherHub_NAG_BTS","2023-11-08T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","B-5866085700650152","EGURJJH-2864112","FMPC3241668521","","2023-11-23T14:50:29.000+05:30","2023-11-23T14:50:38.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-27T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","REGULAR","23:00:00","S10374995661","EADAADA-660778558","FMPC3252205061","","2023-11-23T14:40:48.000+05:30","2023-11-23T14:40:50.000+05:30","AirportrdHub_HSS","Motherhub_ULB","2023-11-23T02:59:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","A-9623063318283946","EGURJJH-2847350","FMPC3232566149","","2023-11-23T16:14:06.000+05:30","2023-11-23T16:14:10.000+05:30","JansathMDH_MFN","Motherhub_JKS","2023-11-18T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","F-72759875705011220","EGURJJH-2858309","FMPC3250430350","","2023-11-23T16:21:45.000+05:30","2023-11-23T16:21:49.000+05:30","KhattauliHub_MFN","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","REGULAR","23:00:00","G-53657607800391414","EHTHHTH-660863822","FMPC3223466139","","2023-11-23T14:45:48.000+05:30","2023-11-23T14:45:54.000+05:30","AligarhHub_ALG","Motherhub_HRN","2023-11-18T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","A-29048572220735321","EHTHHTH-660863822","FMPC3172770406","","2023-11-23T14:45:48.000+05:30","2023-11-23T14:45:54.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-10-29T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","A-81112628256344834","EGURJJH-2847350","FMPC3248524747","","2023-11-23T16:14:06.000+05:30","2023-11-23T16:14:10.000+05:30","JansathMDH_MFN","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","E-36531013018465642","EGURJJH-2847943","FMPC3249630344","","2023-11-23T14:44:12.000+05:30","2023-11-23T14:44:23.000+05:30","IdentifyPlusAtrauliMDH_ATL","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","18:00:00","E-7434272429729413","EGURJJH-2862801","FMPC3243107117","","2023-11-23T14:42:20.000+05:30","2023-11-23T14:42:27.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-25T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ULB","ECONOMY","16:00:00","S10361068421","Eulub_bt-886523","FMPC3242644010","","2023-11-23T13:44:46.000+05:30","2023-11-23T13:44:58.000+05:30","GhazipurHub_GIR","Motherhub_ULB","2023-11-21T02:59:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","H-3487067584535808","EHTHHTH-660864847","FMPC3159233404","","2023-11-23T14:49:34.000+05:30","2023-11-23T14:49:42.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-10-26T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","OIPC0009476415","EGURJJH-2847350","OIPC0009476415","","2023-11-23T16:14:06.000+05:30","2023-11-23T16:14:10.000+05:30","JansathMDH_MFN","MotherHub_FRK","2023-11-27T13:00:00.000+05:30"
"MotherHub_YKB","MotherHub_DEL","ECONOMY","18:00:00","SI1347331","EGURJJH-2857688","STOC9000440946","","2023-11-23T14:43:55.000+05:30","2023-11-23T14:43:58.000+05:30","AligarhHub_ALG","MotherHub_FRK","2023-11-26T13:40:35.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","B-4418175483592828","EDELJND-660879986","FMPC3187979296","","2023-11-23T14:40:54.000+05:30","2023-11-23T14:41:00.000+05:30","HissarHub_HSS","Motherhub_JKS","2023-10-31T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","G-3147082778798929","EHTHHTH-660864846","FMPC3151528008","","2023-11-23T14:49:21.000+05:30","2023-11-23T14:49:30.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-10-24T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-559764038","EGURJJH-2848908","FMPR0507105771","","2023-11-23T14:47:15.000+05:30","2023-11-23T14:47:25.000+05:30","IdentifyPlusAtrauliMDH_ATL","IdentifyPlusAtrauliMDH_ATL","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","SonepatHub_SOP","REGULAR","18:00:00","E-47226595553360227","EGURJJH-2856747","FMPC3245653246","","2023-11-23T08:52:22.000+05:30","2023-11-23T08:52:22.000+05:30","SonepatHub_SOP","Motherhub_JKS","2023-11-20T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","SLP4110388688","EGURJJH-2858309","SDLC1026134424","","2023-11-23T16:21:45.000+05:30","2023-11-23T16:21:49.000+05:30","KhattauliHub_MFN","MotherHub_FRK","2023-11-29T15:48:18.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","E-35898346191245066","EHTHHTH-660864846","FMPC3230044451","","2023-11-23T14:49:21.000+05:30","2023-11-23T14:49:30.000+05:30","AligarhHub_ALG","MotherHub_STV_BTS","2023-11-23T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","S10176085155","EHTHHTH-660864847","FMPC3252620642","","2023-11-23T14:49:34.000+05:30","2023-11-23T14:49:42.000+05:30","AligarhHub_ALG","Motherhub_GGN","2023-11-26T02:59:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","B-58559147133049449","EHTHHTH-660864847","FMPC3251938780","","2023-11-23T14:49:34.000+05:30","2023-11-23T14:49:42.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ULB","REGULAR","16:00:00","R-564220265","Eulub_bt-882693","FMPR0511341049","","2023-11-23T08:42:11.000+05:30","2023-11-23T08:42:21.000+05:30","CABTRasraODH_RSR","CABTRasraODH_RSR","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","B-67887527751954013","EGURJJH-2863269","FMPC3250139653","","2023-11-23T14:37:21.000+05:30","2023-11-23T14:37:25.000+05:30","HissarHub_HSS","Motherhub_JKS","2023-11-24T02:59:59.000+05:30"
"MotherHub_YKB","Murthal_MUR","REGULAR","18:00:00","E-70962032908551443","EGURJJH-2858576","FMPC3249234450","","2023-11-23T08:55:23.000+05:30","2023-11-23T08:55:23.000+05:30","Murthal_MUR","Motherhub_JKS","2023-11-21T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","G-36082982460797283","EJAIBTS-1236282","FMPC3238876991","","2023-11-23T14:44:35.000+05:30","2023-11-23T14:44:39.000+05:30","IdentifyPlusAtrauliMDH_ATL","Motherhub_JAI_BTS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","G-71938395033517438","EGURJJH-2847943","FMPC3229027111","","2023-11-23T14:44:12.000+05:30","2023-11-23T14:44:23.000+05:30","IdentifyPlusAtrauliMDH_ATL","Motherhub_JKS","2023-11-15T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-564979343","EGURJJH-2862738","FMPR0512121091","","2023-11-23T16:09:33.000+05:30","2023-11-23T16:09:43.000+05:30","KhattauliHub_MFN","KhattauliHub_MFN","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-565510026","EGURJJH-2865282","FMPR0512630210","","2023-11-23T08:58:05.000+05:30","2023-11-23T08:58:07.000+05:30","Murthal_MUR","Murthal_MUR","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-564662231","EGURJJH-2857333","FMPR0511849443","","2023-11-23T14:38:27.000+05:30","2023-11-23T14:38:32.000+05:30","HissarHub_HSS","HissarHub_HSS","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","A-5126641780559832","EGURJJH-2861340","FMPC3214085822","","2023-11-23T14:49:57.000+05:30","2023-11-23T14:50:15.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-08T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","C-26229799803087946","EJAIBTS-1246226","FMPC3250798049","","2023-11-23T14:51:25.000+05:30","2023-11-23T14:51:38.000+05:30","KwarsiHighwayHub_ALG","Motherhub_JAI_BTS","2023-11-29T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","C-34019440000017169","EGURJJH-2829982","FMPC3170703864","","2023-11-23T14:48:10.000+05:30","2023-11-23T14:48:17.000+05:30","IdentifyplusSikandraRoaMDH_SKN","Motherhub_JKS","2023-10-28T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-564541412","EGURJJH-2867075","FMPR0511731672","","2023-11-23T14:27:39.000+05:30","2023-11-23T14:27:47.000+05:30","AligarhHub_ALG","AligarhHub_ALG","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","S9779087285","EHTHHTH-660863822","FMPC3133786690","","2023-11-23T14:45:48.000+05:30","2023-11-23T14:45:54.000+05:30","AligarhHub_ALG","Motherhub_GGN","2023-10-20T02:59:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","D-5557920105825954","EGURJJH-2847943","FMPC3229963933","","2023-11-23T14:44:12.000+05:30","2023-11-23T14:44:23.000+05:30","IdentifyPlusAtrauliMDH_ATL","Motherhub_JKS","2023-11-16T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","E-7919596725997532","EGURJJH-2855752","FMPC3249434617","","2023-11-23T14:41:14.000+05:30","2023-11-23T14:41:17.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-30T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_STV","ECONOMY","21:00:00","F-25846064096918644","ESURSUR-663723749","FMPC3226052523","","2023-11-23T14:49:16.000+05:30","2023-11-23T14:49:26.000+05:30","AligarhHub_ALG","MotherHub_STV_BTS","2023-11-19T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","H-70484704084937946","EGURJJH-2857688","FMPC3237607233","","2023-11-23T14:43:55.000+05:30","2023-11-23T14:43:58.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-21T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","REGULAR","23:00:00","R-565178296","EJAIBTS-1246226","FMPR0512351297","","2023-11-23T14:51:25.000+05:30","2023-11-23T14:51:38.000+05:30","KwarsiHighwayHub_ALG","AligarhHub_ALG","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","Motherhub_ULB","ECONOMY","16:00:00","S10160600525","Eulub_bt-882693","FMPC3244333332","","2023-11-23T08:42:11.000+05:30","2023-11-23T08:42:21.000+05:30","CABTRasraODH_RSR","Motherhub_HRN","2023-11-23T14:30:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","A-70058191120924321","EHTHHTH-660863824","FMPC3226009390","","2023-11-23T14:45:28.000+05:30","2023-11-23T14:45:30.000+05:30","AligarhHub_ALG","MotherHub_STV_BTS","2023-11-18T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","H-5565593746381778","EGURJJH-2864112","FMPC3237459223","","2023-11-23T14:50:29.000+05:30","2023-11-23T14:50:38.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","OIPC0009331614","EGURJJH-2856747","OIPC0009331614","","2023-11-23T08:52:22.000+05:30","2023-11-23T08:52:29.000+05:30","SonepatHub_SOP","MotherHub_FRK","2023-11-18T13:00:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","C-28012846351161128","EHTHHTH-660863824","FMPC3123540548","","2023-11-23T14:45:28.000+05:30","2023-11-23T14:45:30.000+05:30","AligarhHub_ALG","MotherHub_STV_BTS","2023-10-20T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","R-564961813","EGURJJH-2862738","FMPR0512107571","","2023-11-23T16:09:33.000+05:30","2023-11-23T16:09:43.000+05:30","KhattauliHub_MFN","KhattauliHub_MFN","1970-01-01T05:30:00.000+05:30"
"MotherHub_YKB","MotherHub_DEL","REGULAR","03:30:00","S7757788826","ERWRGRC-882324","FMPC3242936080","","2023-11-22T19:14:49.000+05:30","2023-11-22T19:14:55.000+05:30","SarsawaHub_SHP","GroceryMH_RWR","2023-11-18T14:30:00.000+05:30"
"MotherHub_YKB","HissarHub_HSS","REGULAR","18:00:00","D-69723992351748231","EGURJJH-2863016","FMPC3251248511","","2023-11-23T14:38:50.000+05:30","2023-11-23T14:38:49.000+05:30","AirportrdHub_HSS","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","D-73203904633111860","EJAIBTS-1235675","FMPC3201328901","","2023-11-23T14:45:26.000+05:30","2023-11-23T14:45:29.000+05:30","IdentifyplusSikandraRoaMDH_SKN","Motherhub_JAI_BTS","2023-11-06T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ULB","ECONOMY","16:00:00","S10373058801","Eulub_bt-890189","FMPC3250621698","","2023-11-23T13:41:44.000+05:30","2023-11-23T13:41:45.000+05:30","MohammadabadHub_MOH","Motherhub_ULB","2023-11-24T02:59:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","F-25306193640214651","EGURJJH-2848908","FMPC3231710010","","2023-11-23T14:47:15.000+05:30","2023-11-23T14:47:25.000+05:30","IdentifyPlusAtrauliMDH_ATL","Motherhub_JKS","2023-11-17T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_ULB","ECONOMY","16:00:00","S10363335561","Eulub_bt-889134","FMPC3244223020","","2023-11-23T12:43:10.000+05:30","2023-11-23T12:43:12.000+05:30","SITICSChandauliODH_CDN","Motherhub_ULB","2023-11-22T02:59:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","B-30422537829518420","EHTHHTH-660863824","FMPC3220812440","","2023-11-23T14:45:28.000+05:30","2023-11-23T14:45:30.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-16T02:59:59.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","OIPC0009477532","EADAADA-660778558","OIPC0009477532","","2023-11-23T14:40:48.000+05:30","2023-11-23T14:40:50.000+05:30","AirportrdHub_HSS","Motherhub_JAI_BTS","2023-11-27T13:00:00.000+05:30"
"MotherHub_YKB","Motherhub_JKS","ECONOMY","23:00:00","OIPC0009487836","EADAADA-660775544","OIPC0009487836","","2023-11-23T14:38:40.000+05:30","2023-11-23T14:38:44.000+05:30","HissarHub_HSS","MotherHub_STX","2023-11-28T15:00:00.000+05:30"
"MotherHub_YKB","MotherHub_JJH","REGULAR","09:00:00","PAXC9111947051","EGURJJH-2855752","PAXC9111947051","","2023-11-23T14:41:14.000+05:30","2023-11-23T14:41:17.000+05:30","AligarhHub_ALG","MotherHub_FRK","2023-11-26T13:55:09.000+05:30"
"MotherHub_YKB","MotherHub_JJH","ECONOMY","09:00:00","E-46660050989642779","EGURJJH-2862801","FMPC3235696214","","2023-11-23T14:42:20.000+05:30","2023-11-23T14:42:27.000+05:30","AligarhHub_ALG","Motherhub_JKS","2023-11-22T02:59:59.000+05:30"
"MotherHub_YKB","MotherHub_STV","ECONOMY","21:00:00","OIPC0009371456","ESURSUR-663723749","OIPC0009371456","","2023-11-23T14:49:16.000+05:30","2023-11-23T14:49:26.000+05:30","AligarhHub_ALG","MotherHub_STX","2023-11-20T13:00:00.000+05:30"
