"fact_updated_at","facility_current","facility_next","facility_destination","item_id","tms_cut_off","grid_name","suggested_time","suggested_ldap","item_type","pick_completed","Bag_Source","stag_status","pick_completed_time","Consg","part_of_grid_1"
"2023-11-17T07:15:05.686+05:30","MotherHub_YKB","MotherHub_STV","SuratHub_STV","ESTVSTV-660895956","21:00:00","20","2023-11-17T01:03:45.207+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T01:03:43.205+05:30","True",true
"2023-11-17T07:14:55.856+05:30","MotherHub_YKB","MotherHub_STV","VesuHub_STV","ESTVVSH-1695090","21:00:00","20","2023-11-17T01:44:41.305+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T01:44:39.304+05:30","True",true
"2023-11-17T07:14:51.152+05:30","MotherHub_YKB","MotherHub_STV","VesuHub_STV","ESTVVSH-1701123","21:00:00","20","2023-11-17T04:55:59.092+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T04:55:57.090+05:30","True",true
"2023-11-17T07:14:46.017+05:30","MotherHub_YKB","MotherHub_STV","CABTSachinODH_SAC","ESTVSAC-1370431","21:00:00","20","2023-11-17T03:01:49.290+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T03:01:47.288+05:30","True",true
"2023-11-17T07:14:45.970+05:30","MotherHub_YKB","Motherhub_SAI_4","KalyanHub_MUM","EMUMKYN-660897890","21:00:00","15","2023-11-17T05:40:34.875+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:40:32.874+05:30","True",true
"2023-11-17T07:14:41.094+05:30","MotherHub_YKB","Motherhub_SAI_4","BoisarHub_BIS","EBISBIS-660852757","21:00:00","15","2023-11-17T06:12:22.346+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T06:12:20.344+05:30","True",true
"2023-11-17T07:14:35.808+05:30","MotherHub_YKB","Motherhub_SAI_4","ElasticRunBadlapurODH_BDP","EBOMBLP-1524826","21:00:00","15","2023-11-17T05:18:31.619+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:18:29.617+05:30","True",true
"2023-11-17T07:14:35.775+05:30","MotherHub_YKB","MotherHub_STV","CABTSosyoCircleODH_STV","ESTVSOS-1547983","21:00:00","20","2023-11-17T03:58:22.496+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T03:58:20.494+05:30","True",true
"2023-11-17T07:14:30.809+05:30","MotherHub_YKB","Motherhub_SAI_4","PalgharHub_PAR","EBOMPLR-660821623","21:00:00","15","2023-11-17T06:10:10.628+05:30","ca.2611066","BAG",false,"Source","Stagged","2023-11-17T06:10:08.626+05:30","True",true
"2023-11-17T07:14:26.290+05:30","MotherHub_YKB","Motherhub_SAI_4","Motherhub_SAI_4","EMUMSAI4-3686962-983","21:00:00","15","2023-11-17T01:19:17.132+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T01:19:15.130+05:30","True",true
"2023-11-17T07:14:20.763+05:30","MotherHub_YKB","Motherhub_SAI_4","VasaiHub_MUM","EBOMVAS-660885883","21:00:00","15","2023-11-17T05:37:39.927+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:37:37.926+05:30","True",true
"2023-11-17T07:14:15.944+05:30","MotherHub_YKB","Motherhub_SAI_4","GhansoliHub_MUM","EBOMGHL-660878826","21:00:00","15","2023-11-17T06:11:53.056+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T06:11:51.055+05:30","True",true
"2023-11-17T07:12:46.113+05:30","MotherHub_YKB","Motherhub_GUW","NorthLakhimpurHub_NLP","ENLPNLP-660877942","00:00:00","13","2023-11-17T04:44:56.958+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T04:44:54.956+05:30","True",true
"2023-11-17T07:12:40.875+05:30","MotherHub_YKB","Motherhub_GUW","Kumarghat1Hub_KUG","EIXAKUG-660770529","00:00:00","13","2023-11-17T02:05:40.774+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T02:05:38.772+05:30","True",true
"2023-11-17T07:12:35.745+05:30","MotherHub_YKB","Motherhub_GUW","SilcharHub_IXS","EIXSIXS-660903849","00:00:00","13","2023-11-17T05:20:12.713+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:20:10.711+05:30","True",true
"2023-11-17T07:12:30.815+05:30","MotherHub_YKB","Motherhub_GUW","RJSCShillongODH_SHL","ESHLSNG-1627935","00:00:00","13","2023-11-17T05:21:33.558+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:21:31.557+05:30","True",true
"2023-11-17T07:12:20.844+05:30","MotherHub_YKB","Motherhub_GUW","CABTAgartalaODH_IXA","EIXAAGR-1443573","00:00:00","13","2023-11-17T06:11:16.726+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T06:11:14.724+05:30","True",true
"2023-11-17T07:12:20.727+05:30","MotherHub_YKB","Motherhub_GUW","RJSCDadaraODH_DDR","EGAUDDR-1203269","00:00:00","13","2023-11-17T05:19:31.942+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:19:29.940+05:30","True",true
"2023-11-17T07:12:10.899+05:30","MotherHub_YKB","Motherhub_HRN","KatwaHub_KWA","EKWAKWA-660850778","02:00:00","24","2023-11-17T07:12:03.243+05:30","ca.2457276","BAG",false,"Source","Not Stagged","2023-11-17T07:12:01.241+05:30","True",false
"2023-11-17T07:12:10.899+05:30","MotherHub_YKB","Motherhub_GUW","ShadowFaxBelsorODH_NLV","EGAUBEL-1368469","00:00:00","13","2023-11-17T05:19:19.162+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:19:17.160+05:30","True",true
"2023-11-17T06:28:50.626+05:30","MotherHub_YKB","Motherhub_GUW","NorthLakhimpurHub_NLP","ENLPNLP-660881935","00:00:00","13","2023-11-17T02:26:47.549+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:28:46.350+05:30","False",true
"2023-11-17T06:28:45.627+05:30","MotherHub_YKB","Motherhub_GUW","UdalguriHub_ULG","EROAROA-660784631","00:00:00","13","2023-11-17T02:30:53.248+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:28:44.290+05:30","False",true
"2023-11-17T06:28:05.622+05:30","MotherHub_YKB","Motherhub_GUW","Belonia1Hub_BLN","EIXABLN-660800626","00:00:00","13","2023-11-17T02:32:15.852+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:28:05.239+05:30","False",true
"2023-11-17T06:28:01.873+05:30","MotherHub_YKB","Motherhub_GUW","KarimganjHub_KXJ","EKXJKXJ-660524425","00:00:00","13","2023-11-17T03:10:28.000+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:27:57.109+05:30","False",true
"2023-11-17T06:28:01.841+05:30","MotherHub_YKB","Motherhub_GUW","NoonmatiHub_GAU","EGAUNNM-660863784","00:00:00","13","2023-11-17T02:24:00.908+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:28:00.148+05:30","False",true
"2023-11-17T06:27:05.733+05:30","MotherHub_YKB","Motherhub_GUW","ETASHRamhlunODH_AJL","EAJLRMH-1281375","00:00:00","13","2023-11-17T03:04:49.463+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:27:05.810+05:30","False",true
"2023-11-17T06:27:02.086+05:30","MotherHub_YKB","Motherhub_GUW","LoadshareBarpetaODH_BPR","EGAUBPT-1468612","00:00:00","13","2023-11-17T03:11:07.621+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:26:57.789+05:30","False",true
"2023-11-17T06:26:55.659+05:30","MotherHub_YKB","Motherhub_GUW","ChhaygaonHub_CGN","EGAUCGN-1503574","00:00:00","13","2023-11-17T03:08:19.999+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:26:52.737+05:30","False",true
"2023-11-17T06:26:50.734+05:30","MotherHub_YKB","Motherhub_GUW","LoadshareAgartalaAirportODH_IXA","EIXAAGT-1505771","00:00:00","13","2023-11-17T03:08:02.315+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:26:47.696+05:30","False",true
"2023-11-17T06:25:30.700+05:30","MotherHub_YKB","Motherhub_GUW","Tripurauniversityodh_IXA","EIXAGHJ-418425","00:00:00","13","2023-11-17T03:28:19.471+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:25:29.462+05:30","False",true
"2023-11-17T06:25:25.751+05:30","MotherHub_YKB","Motherhub_GUW","MirzaHub_GAU","EGAUMZA-1487691","00:00:00","13","2023-11-17T03:21:30.620+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:25:25.476+05:30","False",true
"2023-11-17T06:25:25.702+05:30","MotherHub_YKB","Motherhub_GUW","RJSCBadarpurODH_BPB","EIXSBPB-1512579","00:00:00","13","2023-11-17T03:24:50.194+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:25:21.458+05:30","False",true
"2023-11-17T06:25:20.731+05:30","MotherHub_YKB","Motherhub_GUW","SixMileHub_GAU","EGAUSIM-660943012","00:00:00","13","2023-11-17T03:27:15.286+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:25:17.440+05:30","False",true
"2023-11-17T06:25:15.747+05:30","MotherHub_YKB","MotherHub_NAG_BTS","ElasticRunMandlaODH_MDL","EJLRMDL-1408486","00:00:00","12","2023-11-17T05:25:37.670+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:25:35.668+05:30","True",true
"2023-11-17T06:25:15.737+05:30","MotherHub_YKB","Motherhub_GUW","Motherhub_GUW","EGAUGUW-3385041-1316","00:00:00","13","2023-11-17T03:32:33.593+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:25:12.393+05:30","False",true
"2023-11-17T06:25:15.730+05:30","MotherHub_YKB","Motherhub_GUW","Teliamura1Hub_TLR","EIXATLR-660827638","00:00:00","13","2023-11-17T03:25:30.752+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:25:15.485+05:30","False",true
"2023-11-17T06:25:10.798+05:30","MotherHub_YKB","MotherHub_NAG_BTS","ElasticRunNainpurODH_NAI","EJLRNAI-1136113","00:00:00","12","2023-11-17T05:21:40.129+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:21:38.126+05:30","True",true
"2023-11-17T06:25:10.769+05:30","MotherHub_YKB","Motherhub_GUW","LoadshareKabuganjODH_IXS","EIXSKBG-1477605","00:00:00","13","2023-11-17T03:04:35.951+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:25:10.388+05:30","False",true
"2023-11-17T06:25:10.752+05:30","MotherHub_YKB","Motherhub_GUW","CABTBanderdawaODH_NLP","EIXIBRW-1429516","00:00:00","13","2023-11-17T03:33:59.570+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:25:08.401+05:30","False",true
"2023-11-17T06:25:05.710+05:30","MotherHub_YKB","Motherhub_GUW","AizawlHub_AJL","EAJLAZL-660662680","00:00:00","13","2023-11-17T03:43:29.381+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:25:05.442+05:30","False",true
"2023-11-17T06:25:05.709+05:30","MotherHub_YKB","Motherhub_GUW","TitabarHub_TTB","ETTBTTB-660830673","00:00:00","13","2023-11-17T03:44:20.043+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:25:02.339+05:30","False",true
"2023-11-17T06:25:05.702+05:30","MotherHub_YKB","MotherHub_NAG_BTS","NarkhedHub_NKD","ENAGNKD-1245330","00:00:00","12","2023-11-17T05:13:01.304+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:12:59.302+05:30","True",true
"2023-11-17T06:25:05.701+05:30","MotherHub_YKB","Motherhub_GUW","NagaonHub_NGN","EGAUNGN-660884895","00:00:00","13","2023-11-17T03:45:38.641+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:25:03.361+05:30","False",true
"2023-11-17T06:25:01.082+05:30","MotherHub_YKB","MotherHub_NAG_BTS","CivilLineHub_JBL","EJLRJBL-660899133","00:00:00","12","2023-11-17T05:18:47.769+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:18:45.767+05:30","True",true
"2023-11-17T06:25:01.059+05:30","MotherHub_YKB","MotherHub_NAG_BTS","KathoraHub_KTR","EBBIKTR-1437793","00:00:00","12","2023-11-17T04:49:05.644+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T04:49:03.642+05:30","True",true
"2023-11-17T06:25:01.059+05:30","MotherHub_YKB","Motherhub_GUW","Dharmanagar1Hub_DMR","EIXADMR-660785618","00:00:00","13","2023-11-17T03:47:48.244+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:24:56.322+05:30","False",true
"2023-11-17T06:25:01.050+05:30","MotherHub_YKB","Motherhub_GUW","Santirbazar1Hub_SNT","EIXASNT-660833592","00:00:00","13","2023-11-17T01:49:24.340+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T06:24:59.315+05:30","False",true
"2023-11-17T06:24:55.729+05:30","MotherHub_YKB","MotherHub_NAG_BTS","YavatmalHub_YTM","EYTMYTM-660849782","00:00:00","12","2023-11-17T04:45:06.792+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T04:45:04.791+05:30","True",true
"2023-11-17T06:24:55.729+05:30","MotherHub_YKB","Motherhub_GUW","MangaldoiHub_MGI","EMGIMGI-660831765","00:00:00","13","2023-11-17T02:18:48.821+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T06:24:53.373+05:30","False",true
"2023-11-17T06:24:50.757+05:30","MotherHub_YKB","MotherHub_NAG_BTS","TTSPLAkotODH_AKT","ENAGAKT-1262252","00:00:00","12","2023-11-17T05:23:48.941+05:30","ca.2787351","BAG",false,"Source","Stagged","2023-11-17T05:23:46.939+05:30","True",true
"2023-11-17T06:24:50.757+05:30","MotherHub_YKB","Motherhub_GUW","Dharmanagar1Hub_DMR","EIXADMR-660782621","00:00:00","13","2023-11-17T02:29:25.194+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T06:24:49.332+05:30","False",true
"2023-11-17T06:24:45.663+05:30","MotherHub_YKB","MotherHub_NAG_BTS","ShahdolHub_SHD","ESHDSHD-660839727","00:00:00","12","2023-11-17T04:45:56.491+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T04:45:54.489+05:30","True",true
"2023-11-17T06:24:45.652+05:30","MotherHub_YKB","Motherhub_GUW","TanglaHub_TNG","EGAUTNG-1349474","00:00:00","13","2023-11-17T02:07:06.182+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T06:24:42.274+05:30","False",true
"2023-11-17T06:24:40.699+05:30","MotherHub_YKB","MotherHub_NAG_BTS","AkolaHub_AKD","EAKDAKD-660878040","00:00:00","12","2023-11-17T04:46:20.829+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T04:46:18.827+05:30","True",true
"2023-11-17T06:24:40.699+05:30","MotherHub_YKB","Motherhub_GUW","ETASHRamhlunODH_AJL","EAJLRMH-1276386","00:00:00","13","2023-11-17T03:20:35.228+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T06:24:37.235+05:30","False",true
"2023-11-17T06:24:40.699+05:30","MotherHub_YKB","Motherhub_GUW","PathsalaHub_PBL","EGAUPBL-660849865","00:00:00","13","2023-11-17T02:23:14.683+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T06:24:39.326+05:30","False",true
"2023-11-17T06:24:35.731+05:30","MotherHub_YKB","Motherhub_GUW","Bishalgarh1Hub_BGH","EIXABGH-660749573","00:00:00","13","2023-11-17T01:57:27.500+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T06:24:33.231+05:30","False",true
"2023-11-17T06:24:35.701+05:30","MotherHub_YKB","MotherHub_NAG_BTS","WardhaHub_WRD","EWRDWRD-660847783","00:00:00","12","2023-11-17T05:15:28.376+05:30","ca.2780362","BAG",false,"Source","Stagged","2023-11-17T05:15:26.374+05:30","True",true
"2023-11-17T06:24:30.753+05:30","MotherHub_YKB","Motherhub_GUW","RJSCAmbassaODH_ABS","EIXAABS-1503549","00:00:00","13","2023-11-17T02:03:01.944+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T06:24:28.248+05:30","False",true
"2023-11-17T06:24:30.682+05:30","MotherHub_YKB","Motherhub_GUW","Belonia1Hub_BLN","EIXABLN-660801600","00:00:00","13","2023-11-17T02:24:53.395+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T06:24:30.223+05:30","False",true
"2023-11-17T06:24:30.671+05:30","MotherHub_YKB","Motherhub_GUW","DhanpurHub_IXA","EIXADXA-540589","00:00:00","13","2023-11-17T02:20:52.577+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T06:24:26.215+05:30","False",true
"2023-11-17T06:24:25.655+05:30","MotherHub_YKB","Motherhub_GUW","ETASHSaukuchiODH_GAU","EGAUSKC-1435651","00:00:00","13","2023-11-17T02:25:43.432+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T06:24:24.200+05:30","False",true
"2023-11-17T06:24:20.751+05:30","MotherHub_YKB","Motherhub_GUW","NorthLakhimpurHub_NLP","ENLPNLP-660878950","00:00:00","13","2023-11-17T01:59:25.973+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T06:24:19.189+05:30","False",true
"2023-11-17T06:24:20.662+05:30","MotherHub_YKB","Motherhub_GUW","Motherhub_GUW","EGAUGUW-3381150-1314","00:00:00","13","2023-11-17T02:20:40.531+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T06:24:17.170+05:30","False",true
"2023-11-17T06:24:15.745+05:30","MotherHub_YKB","Motherhub_GUW","HaflongHub_LFG","ELFGLFG-660754625","00:00:00","13","2023-11-17T02:00:31.563+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T06:24:13.224+05:30","False",true
"2023-11-17T06:24:10.974+05:30","MotherHub_YKB","Motherhub_GUW","Motherhub_GUW","EGAUGUW-3381143-1314","00:00:00","13","2023-11-17T02:14:50.004+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T06:24:10.130+05:30","False",true
"2023-11-17T06:24:05.702+05:30","MotherHub_YKB","Motherhub_GUW","RJSCShillongSplitODH_SHL","ESHLSHO-1514940","00:00:00","13","2023-11-17T02:34:07.357+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T06:24:04.158+05:30","False",true
"2023-11-17T06:24:02.006+05:30","MotherHub_YKB","Motherhub_GUW","SilcharHub_IXS","EIXSIXS-660902905","00:00:00","13","2023-11-17T02:13:20.085+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T06:24:00.104+05:30","False",true
"2023-11-17T06:23:50.697+05:30","MotherHub_YKB","Motherhub_GUW","UdaipurTripuraHub_IXR","EIXRUTP-660841752","00:00:00","13","2023-11-17T02:13:12.542+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T06:23:46.062+05:30","False",true
"2023-11-17T06:23:40.744+05:30","MotherHub_YKB","Motherhub_GUW","JogindraNagarHub_IXA","EIXAJNH-591736","00:00:00","13","2023-11-17T02:17:54.195+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T06:23:36.027+05:30","False",true
"2023-11-17T06:23:25.775+05:30","MotherHub_YKB","Motherhub_GUW","JogindraNagarHub_IXA","EIXAJNH-591735","00:00:00","13","2023-11-17T02:12:40.835+05:30","ca.2787351","BAG",true,"Source","Stagged","2023-11-17T06:23:25.006+05:30","False",true
"2023-11-17T06:22:50.860+05:30","MotherHub_YKB","Motherhub_GUW","LoadshareNagaonSplitODH_NGN","ETEZNGO-1498662","00:00:00","13","2023-11-17T02:11:20.065+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:22:48.863+05:30","False",true
"2023-11-17T06:22:40.818+05:30","MotherHub_YKB","Motherhub_GUW","ETASHNalbariODH_NLV","EGAUNLB-1413720","00:00:00","13","2023-11-17T02:15:50.644+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:22:41.847+05:30","False",true
"2023-11-17T06:22:30.669+05:30","MotherHub_YKB","Motherhub_GUW","Motherhub_GUW","EGAUGUW-3385357-1316","00:00:00","13","2023-11-17T02:09:35.018+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:22:29.824+05:30","False",true
"2023-11-17T06:22:20.903+05:30","MotherHub_YKB","Motherhub_GUW","MaligaonHub_GAU","EGAUMLG-660895862","00:00:00","13","2023-11-17T02:16:23.519+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:22:18.735+05:30","False",true
"2023-11-17T06:22:15.959+05:30","MotherHub_YKB","Motherhub_GUW","ShadowFaxRangiaODH_NLV","EGAURNG-1366489","00:00:00","13","2023-11-17T02:17:10.204+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:22:11.812+05:30","False",true
"2023-11-17T06:22:06.135+05:30","MotherHub_YKB","MotherHub_SIL","SultanganjHub_BGP","EPATBGP-360456","00:00:00","17","2023-11-17T05:36:42.845+05:30","ca.2310931","BAG",false,"Source","Stagged","2023-11-17T05:36:40.843+05:30","True",true
"2023-11-17T06:22:06.127+05:30","MotherHub_YKB","Motherhub_GUW","RJSCKohimaODH_KHM","EDMUKHM-1495726","00:00:00","13","2023-11-17T02:21:24.162+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:22:05.873+05:30","False",true
"2023-11-17T06:22:01.572+05:30","MotherHub_YKB","MotherHub_SIL","PirpaintiHub_PPT","EPATPPT-1591625","00:00:00","17","2023-11-17T05:51:47.179+05:30","ca.2310931","BAG",false,"Source","Stagged","2023-11-17T05:51:45.177+05:30","True",true
"2023-11-17T06:22:01.572+05:30","MotherHub_YKB","Motherhub_GUW","BeltolaHub_GAU","EGAUBLT-1437672","00:00:00","13","2023-11-17T02:10:53.100+05:30","ca.2776243","BAG",true,"Source","Stagged","2023-11-17T06:21:58.699+05:30","False",true
"2023-11-17T06:21:55.645+05:30","MotherHub_YKB","Motherhub_GUW","RohaHub_NGN","ETEZNGN-1433528","00:00:00","13","2023-11-17T02:23:46.050+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:21:55.674+05:30","False",true
"2023-11-17T06:21:55.643+05:30","MotherHub_YKB","MotherHub_SIL","SiliguriSplitMDH_IXB","EIXBUHJ-531718","00:00:00","17","2023-11-17T06:03:33.290+05:30","ca.2310931","BAG",false,"Source","Stagged","2023-11-17T06:03:31.289+05:30","True",true
"2023-11-17T06:21:50.765+05:30","MotherHub_YKB","Motherhub_GUW","UlubariHub_GAU","EGAUULU-660909005","00:00:00","13","2023-11-17T02:23:13.128+05:30","ca.2310931","BAG",true,"Source","Stagged","2023-11-17T06:21:50.668+05:30","False",true
"2023-11-17T06:21:50.733+05:30","MotherHub_YKB","MotherHub_SIL","BanarhatMDH_BNR","EBNRIOC-526546","00:00:00","17","2023-11-17T05:34:43.112+05:30","ca.2310931","BAG",false,"Source","Stagged","2023-11-17T05:34:41.111+05:30","True",true
"2023-11-17T06:21:50.715+05:30","MotherHub_YKB","MotherHub_SIL","KurseongHub_KUR","EIXBKUR-1350364","00:00:00","17","2023-11-17T05:43:46.857+05:30","ca.2310931","BAG",false,"Source","Stagged","2023-11-17T05:43:44.856+05:30","True",true
"2023-11-17T06:21:46.154+05:30","MotherHub_YKB","MotherHub_SIL","BongaigaonHub_BGG","EGAUBGG-660875944","00:00:00","17","2023-11-17T05:55:09.663+05:30","ca.2310931","BAG",false,"Source","Stagged","2023-11-17T05:55:07.661+05:30","True",true
"2023-11-17T06:21:40.868+05:30","MotherHub_YKB","Motherhub_GUW","LoadshareBarpetaODH_BPR","EGAUBPT-1467645","00:00:00","13","2023-11-17T01:14:44.086+05:30","ca.2780362","BAG",true,"Source","Stagged","2023-11-17T06:21:36.648+05:30","False",true
"2023-11-17T06:21:40.825+05:30","MotherHub_YKB","MotherHub_SIL","MotherHub_SIL","EBAGSIL-2537518-1379","00:00:00","17","2023-11-17T06:01:10.758+05:30","ca.2776243","BAG",false,"Source","Stagged","2023-11-17T06:01:08.757+05:30","True",true
