"shipment_facility_current_name","shipment_facility_nexthop_name","shipment_service_tier","shipment_tms_cutoff","tracking_id_merchant","bag_id"
"MotherHub_YKB","MotherHub_YKB_Flex","ECONOMY","11:00:00",6,1
"MotherHub_YKB","DurgapurHub_DGP","REGULAR","03:00:00",2,2
"MotherHub_YKB","MotherHub_YKB_Flex","ECONOMY","23:00:00",2,1
"MotherHub_YKB","VxpressSindriODH_SIN","REGULAR","03:00:00",2,2
"MotherHub_YKB","SindrisplitODH_DBD","REGULAR","03:00:00",1,1
"MotherHub_YKB","BritaniachowkMPHub_DEL","REGULAR","10:00:00",1,1
"MotherHub_YKB","ICFAIHub_DEL","REGULAR","03:00:00",1,1
"MotherHub_YKB","SonamukhiHub_VSU","REGULAR","04:30:00",1,1
"MotherHub_YKB","LoadshareAndalSplitODH_DGP","REGULAR","03:00:00",3,2
"MotherHub_YKB","MotherHub_SIL","ECONOMY","20:00:00",1,1
"MotherHub_YKB","IdentifyplusMangrolODH_MGL","ECONOMY","16:00:00",3,1
"MotherHub_YKB","MuzaffarpurHub_MZF","REGULAR","19:00:00",1,1
"MotherHub_YKB","MotherHub_DEL","REGULAR","19:00:00",1,1
"MotherHub_YKB","MotherHub_DLX","REGULAR","02:00:00",1,1
"MotherHub_YKB","Motherhub_VJN","ECONOMY","01:00:00",1,1
"MotherHub_YKB","KhatraHub_KHT","REGULAR","04:30:00",1,1
"MotherHub_YKB","VxpressAsansolSplitODH_ASN","REGULAR","03:00:00",1,1
"MotherHub_YKB","Motherhub_CUT","REGULAR","16:00:00",1,1
"MotherHub_YKB","VxpressBurnpurODH_ASN","REGULAR","03:00:00",1,1
